original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
224529	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-31	Parts per billion	13.225	25.2	6	24	Parts per million	0.013083	0.02	21	19	Parts per billion	1.11875	3.5	7	4.0	Parts per million	0.2833335	0.4	6	3.0
224533	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-01	Parts per billion	9.670833	15.5	13	14	Parts per million	0.017	0.02	0	19	Parts per billion	1.15625	2.3	13	3.0	Parts per million	0.31875	1.1	12	6.0
224537	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-02	Parts per billion	5.516667	7.2	17	7	Parts per million	0.027792	0.031	15	29	Parts per billion	1.0375	1.8	5	1.0	Parts per million	0.3	0.6	10	5.0
224541	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-03	Parts per billion	19.422727	36.0	21	34	Parts per million	0.0215	0.032	8	30	Parts per billion	2.1136365	4.2	21	6.0	Parts per million	0.3645835	0.5	7	5.0
224545	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-04	Parts per billion	29.979167	56.2	17	53	Parts per million	0.01725	0.023	9	21	Parts per billion	3.2229165	7.9	7	10.0	Parts per million	0.438315	0.7	17	6.0
224549	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-05	Parts per billion	29.9875	38.9	19	36	Parts per million	0.009958	0.018	10	17	Parts per billion	2.3229165	3.8	23	4.0	Parts per million	0.4166665	0.6	7	6.0
224553	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-06	Parts per billion	27.820833	39.4	3	37	Parts per million	0.008375	0.014	8	13	Parts per billion	1.5479165	3.2	1	4.0	Parts per million	0.4416664999999999	0.6	17	6.0
224557	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-07	Parts per billion	11.408333	22.5	0	21	Parts per million	0.018292	0.022	6	20	Parts per billion	1.3895835	3.4	6	4.0	Parts per million	0.3270834999999999	0.5	0	6.0
224561	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-08	Parts per billion	14.970833	25.8	6	24	Parts per million	0.017667	0.024	8	22	Parts per billion	1.7374999999999998	4.3	6	6.0	Parts per million	0.3104165	0.4	6	3.0
224565	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-11-09	Parts per billion	22.020833	34.1	18	32	Parts per million	0.009917	0.022	9	20	Parts per billion	3.39375	6.9	21	9.0	Parts per million	0.420833	0.6	18	6.0
